日付,始値,高値,安値,終値
2014/08/04,172.52,172.94,172.41,172.94
2014/08/05,172.86,173.45,172.73,173.2
2014/08/06,173.2,173.24,171.54,172.04
2014/08/07,172.03,172.58,171.68,171.81
2014/08/08,171.83,171.88,170.68,171.21
2014/08/11,171.24,171.57,171.19,171.5
2014/08/12,171.51,171.92,171.35,171.87
2014/08/13,171.89,172.51,170.83,170.9
2014/08/14,170.9,171.19,170.63,170.91
2014/08/15,170.95,171.41,170.4,170.78
2014/08/18,171.11,171.64,170.99,171.54
2014/08/19,171.54,171.62,170.64,170.98
2014/08/20,170.99,172.26,170.95,172.17
2014/08/21,172.09,172.34,171.85,172.14
2014/08/22,172.12,172.57,171.58,172.15
2014/08/25,172.33,172.64,172.27,172.47
2014/08/26,172.45,172.55,172.09,172.09
2014/08/27,172.11,172.48,172.05,172.16
2014/08/28,172.13,172.26,171.65,172
2014/08/29,172.03,172.75,171.9,172.74
2014/09/01,172.7,173.38,172.68,173.26
2014/09/02,173.24,173.92,172.98,173.04
2014/09/03,173.04,173.31,172.35,172.49
2014/09/04,172.55,172.73,171.73,171.85
2014/09/05,171.86,172.21,170.86,171.54
2014/09/08,170.49,171.05,169.33,170.7
2014/09/09,170.69,171.47,170.48,171.01
2014/09/10,171.1,173.21,170.96,173.2
2014/09/11,173.16,174.18,172.75,174.14
2014/09/12,174.05,174.6,173.68,174.6
2014/09/15,174.59,174.59,173.83,173.95
2014/09/16,173.95,174.41,172.96,174.33
2014/09/17,174.28,176.39,174.13,176.36
2014/09/18,176.22,178.31,176.14,178.1
2014/09/19,178.21,180.69,177.43,177.56
2014/09/22,177.53,178.29,177.49,177.98
2014/09/23,178,178.67,176.63,178.38
2014/09/24,178.45,178.45,177.61,178.14
2014/09/25,178.12,178.45,177.13,177.45
2014/09/26,177.4,178.05,177.13,177.53
2014/09/29,177.64,178.13,177.33,177.79
2014/09/30,177.78,178.05,177.33,177.73
2014/10/01,177.65,178.07,176.17,176.2
2014/10/02,176.21,176.61,174.28,175.02
2014/10/03,175.02,175.84,174.88,175.23
2014/10/06,175.38,175.38,174.46,174.9
2014/10/07,174.91,175.09,173.68,173.86
2014/10/08,173.99,174.91,173.4,174.74
2014/10/09,174.7,174.95,173.57,173.75
2014/10/10,173.78,173.96,172.72,172.99
2014/10/13,172.73,172.98,171.73,171.83
2014/10/14,171.85,172.44,169.91,170.23
2014/10/15,170.27,171.09,167.98,169.61
2014/10/16,169.59,171.15,168.44,171.06
2014/10/17,170.93,171.99,170.18,171.99
2014/10/20,172.18,172.94,172.18,172.81
2014/10/21,172.84,172.85,171.78,172.36
2014/10/22,172.41,172.61,171.03,171.94
2014/10/23,171.94,173.61,171.68,173.49
2014/10/24,173.47,173.98,172.93,173.91
2014/10/27,174.02,174.17,173.36,173.74
2014/10/28,173.72,174.69,173.68,174.44
2014/10/29,174.48,174.63,173.86,174.37
2014/10/30,174.29,175.11,173.95,174.7
2014/10/31,174.77,179.78,174.63,179.71
2014/11/03,180.34,182.49,179.63,182.1
2014/11/04,181.83,181.99,181.08,181.78
2014/11/05,181.62,183.42,181.47,183.15
2014/11/06,183.1,184.32,181.83,182.36
2014/11/07,182.38,182.69,181.19,181.84
2014/11/10,181.73,182.22,181.06,181.92
2014/11/11,181.88,184.43,181.73,184.31
2014/11/12,184.49,184.59,181.93,182.17
2014/11/13,182.19,182.75,181.53,181.81
2014/11/14,181.83,182.61,181.58,182.23
2014/11/17,182.32,183.34,181.08,182.31
2014/11/18,182.33,183.29,182.23,182.63
2014/11/19,182.7,185.03,182.51,184.96
2014/11/20,185.03,186.09,184.93,185.51
2014/11/21,185.51,185.64,183.96,184.27
2014/11/24,184.34,185.92,184.03,185.75
2014/11/25,185.83,186.02,184.49,185.24
2014/11/26,185.14,186.05,184.74,185.9
2014/11/27,185.77,185.83,184.98,185.2
2014/11/28,185.33,185.88,185.2,185.6
2014/12/01,185.73,186.32,185,186.2
2014/12/02,186.18,186.89,186,186.45
2014/12/03,186.45,188.17,186.24,187.86
2014/12/04,187.86,188.2,187.54,187.71
2014/12/05,187.72,189.69,187.25,189.12
2014/12/08,189.42,189.63,188.4,188.88
2014/12/09,188.84,189.16,185.18,187.51
2014/12/10,187.38,187.78,184.93,185.13
2014/12/11,185.32,187.72,184.94,186.61
2014/12/12,186.9,187.33,185.58,186.59
2014/12/15,186.23,186.99,183.83,184.2
2014/12/16,184.4,185.07,181.57,183.3
2014/12/17,183.2,184.99,183.1,184.76
2014/12/18,184.92,186.68,184.39,186.18
2014/12/19,186.23,187.19,186.03,186.71
2014/12/22,186.82,187.49,186.47,187.07
2014/12/23,187.04,187.45,186.42,187.28
2014/12/24,187.21,187.39,186.63,187.37
2014/12/25,187.25,187.39,186.69,186.89
2014/12/26,186.98,187.39,186.93,187.2
2014/12/29,187.31,187.77,187.03,187.17
2014/12/30,187.19,187.25,184.93,185.91
2014/12/31,185.86,186.97,185.67,186.67
2015/01/02,186.63,187.28,184.28,184.66
2015/01/05,183.79,184.39,181.68,182.39
2015/01/06,182.3,182.31,179.21,179.3
2015/01/07,179.42,180.59,179.4,180.17
2015/01/08,180.18,180.89,179.95,180.53
2015/01/09,180.62,180.88,179.43,179.61
2015/01/12,179.71,180.49,178.99,179.53
2015/01/13,179.48,180.05,178.08,178.73
2015/01/14,178.74,178.84,176.83,178.72
2015/01/15,178.43,179.55,176.34,176.37
2015/01/16,176.33,178.31,175.84,178.01
2015/01/19,177.71,178.33,176.95,177.63
2015/01/20,177.67,180.24,177.53,179.87
2015/01/21,179.81,179.86,177.06,178.57
2015/01/22,178.41,179.19,177.18,177.8
2015/01/23,177.92,178.47,176.13,176.6
2015/01/26,176.53,178.92,175.73,178.61
2015/01/27,178.64,179.37,177.83,179.08
2015/01/28,178.98,179.34,177.65,177.94
2015/01/29,177.76,178.89,177.68,178.18
2015/01/30,178.18,178.49,176.1,176.93
2015/02/02,176.73,177.66,176.08,176.83
2015/02/03,176.87,178.34,175.46,178.26
2015/02/04,178.18,179.24,177.55,178.01
2015/02/05,178,180.35,177.7,180.12
2015/02/06,180.03,181.77,179.48,181.5
2015/02/09,181.49,181.59,180.13,180.44
2015/02/10,180.34,182.22,180.23,182.13
2015/02/11,182.16,183.94,181.97,183.5
2015/02/12,183.51,184.17,181.05,183.11
2015/02/13,183.19,183.32,182.43,182.75
2015/02/16,182.89,183.18,181.5,181.94
2015/02/17,181.92,183.36,181.55,183.01
2015/02/18,182.98,184.16,182.56,183.32
2015/02/19,183.26,183.99,183.03,183.32
2015/02/20,183.37,183.61,181.63,183.28
2015/02/23,183.15,183.98,182.57,183.59
2015/02/24,183.62,184.69,183.53,183.85
2015/02/25,183.78,184.61,183.5,184.53
2015/02/26,184.51,184.99,183.58,183.94
2015/02/27,183.93,184.98,183.53,184.65
2015/03/02,184.57,184.88,184.14,184.53
2015/03/03,184.55,184.68,183.63,183.87
2015/03/04,183.87,183.95,182.5,182.68
2015/03/05,182.73,183.68,182.38,183.02
2015/03/06,183.16,183.21,181.48,181.54
2015/03/09,181.68,183.54,181.5,183.23
2015/03/10,183.3,183.89,182.33,182.5
2015/03/11,182.33,183.11,180.75,181.28
2015/03/12,181.36,181.76,180.15,180.45
2015/03/13,180.41,180.72,178.2,178.87
2015/03/16,178.97,180.18,178.86,179.9
2015/03/17,179.96,180.12,178.53,178.98
2015/03/18,178.96,180.99,177.13,179.85
2015/03/19,179.91,179.91,177.69,178.15
2015/03/20,178.15,180.05,177.93,179.59
2015/03/23,179.49,179.61,178.13,178.98
2015/03/24,178.92,179.18,177.49,177.81
2015/03/25,177.87,178.36,177.53,177.77
2015/03/26,177.83,177.89,176.44,176.96
2015/03/27,176.9,177.92,176.66,177.24
2015/03/30,177.44,178.17,176.65,177.77
2015/03/31,177.82,178.28,177.08,177.97
2015/04/01,177.95,178.43,176.75,177.47
2015/04/02,177.4,177.91,176.74,177.47
2015/04/03,177.64,177.71,177.08,177.49
2015/04/06,177.42,178.26,177.23,177.86
2015/04/07,177.79,179.16,177.75,178.07
2015/04/08,178.24,179.27,177.63,178.56
2015/04/09,178.61,179.05,177.08,177.34
2015/04/10,177.36,177.5,175.64,175.9
2015/04/13,175.97,176.49,175.33,176.27
2015/04/14,176.26,176.59,174.84,176.44
2015/04/15,176.44,176.93,175.67,176.79
2015/04/16,176.71,177.99,176.5,177.62
2015/04/17,177.74,178.69,177.43,177.89
2015/04/20,177.84,178.16,177.18,177.61
2015/04/21,177.67,178.87,177.45,178.58
2015/04/22,178.63,180.37,178.43,180.25
2015/04/23,180.28,180.42,179.25,179.97
2015/04/24,180.05,180.97,179.63,180.49
2015/04/27,180.43,181.54,180.27,181.34
2015/04/28,181.29,182.37,180.68,182.3
2015/04/29,182.27,184.08,182.08,183.72
2015/04/30,183.76,184.12,182.56,183.23
2015/05/01,183.26,184.44,181.75,181.91
2015/05/04,182.15,182.26,181.38,181.61
2015/05/05,181.64,182.76,181.43,181.95
2015/05/06,181.91,182.48,181.43,182.08
2015/05/07,182.11,182.97,180.93,182.56
2015/05/08,184.14,185.99,184.03,184.95
2015/05/11,184.99,187.34,184.54,187.12
2015/05/12,187.21,188.34,186.69,187.79
2015/05/13,187.84,188.57,186.93,187.53
2015/05/14,187.53,188.49,187.32,187.97
2015/05/15,187.98,188.58,187.63,187.66
2015/05/18,187.88,188.21,187.28,187.77
2015/05/19,187.81,187.93,185.93,187.11
2015/05/20,187.12,188.57,187.05,188.41
2015/05/21,188.38,189.98,187.89,189.56
2015/05/22,189.55,189.63,187.93,188.22
2015/05/25,188.07,188.58,187.75,188.02
2015/05/26,188,189.64,187.86,189.34
2015/05/27,189.37,190.32,189.21,189.89
2015/05/28,189.9,190.68,189.25,189.75
2015/05/29,189.72,189.97,188.68,189.68
2015/06/01,189.74,189.95,188.53,189.66
2015/06/02,189.67,190.49,189.1,190.38
2015/06/03,190.37,190.77,189.51,190.52
2015/06/04,190.51,191.67,189.83,191.06
2015/06/05,191.02,191.93,190.73,191.75
2015/06/08,191.78,191.84,190.65,191.05
2015/06/09,191.09,191.33,189.49,191.29
2015/06/10,191.26,191.58,188.93,190.46
2015/06/11,190.43,191.93,190.28,191.5
2015/06/12,191.5,192.18,191.23,191.96
2015/06/15,191.89,192.59,191.38,192.47
2015/06/16,192.48,193.12,192.03,193
2015/06/17,193.05,195.49,192.93,195.39
2015/06/18,195.38,195.79,194.33,195.22
2015/06/19,195.2,195.45,194.57,194.69
2015/06/22,194.86,195.54,194.59,195.18
2015/06/23,195.17,195.46,194.55,194.9
2015/06/24,194.87,195.85,194.24,194.5
2015/06/25,194.52,194.71,193.45,194.63
2015/06/26,194.67,195.22,193.9,194.96
2015/06/29,192.21,193.49,191.83,192.85
2015/06/30,192.83,192.99,191.68,192.42
2015/07/01,192.32,192.79,191.85,192.34
2015/07/02,192.3,192.89,191.9,192.04
2015/07/03,192.05,192.41,190.85,191.21
2015/07/06,190.9,191.65,190.08,191.29
2015/07/07,191.28,191.51,188.23,189.49
2015/07/08,189.33,189.47,184.98,185.42
2015/07/09,185.47,187.34,185.15,186.57
2015/07/10,186.57,190.71,186.54,190.71
2015/07/13,190.34,192.32,189.75,191.13
2015/07/14,191.22,192.92,190.5,192.91
2015/07/15,192.86,193.73,192.63,193.59
2015/07/16,193.46,193.93,193,193.72
2015/07/17,193.75,194.34,192.87,193.55
2015/07/20,193.72,193.91,193.03,193.43
2015/07/21,193.42,193.81,192.49,192.75
2015/07/22,192.67,193.95,192.27,193.48
2015/07/23,193.54,193.89,191.9,192.18
2015/07/24,192.14,192.43,191.63,191.97
2015/07/27,192.04,192.17,190.98,191.71
2015/07/28,191.75,193.19,191.43,192.85
2015/07/29,192.92,194.13,192.53,193.39
2015/07/30,193.38,194.55,193.27,193.63
2015/07/31,193.59,193.97,193.13,193.57
2015/08/03,193.59,194.19,193.03,193.26
2015/08/04,193.27,193.79,193,193.52
2015/08/05,193.53,195.17,193.18,194.83
2015/08/06,194.71,195.23,193.09,193.45
2015/08/07,193.43,193.71,191.96,192.4
2015/08/10,192.46,194.43,192.46,194.27
2015/08/11,194.18,194.96,193.95,194.8
2015/08/12,194.83,194.99,193.38,193.92
2015/08/13,193.93,194.69,193.67,194.21
2015/08/14,194.21,194.49,193.82,194.49
2015/08/17,194.46,195.13,193.75,193.85
2015/08/18,193.83,195.22,193.5,194.79
2015/08/19,194.74,194.99,193.99,194.14
2015/08/20,194.21,194.51,193.26,193.58
2015/08/21,193.59,193.72,191.32,191.5
2015/08/24,191.29,191.34,183.33,186.81
2015/08/25,186.85,189.97,186.04,186.47
2015/08/26,186.76,188.05,184.13,185.42
2015/08/27,185.59,186.79,185.43,186.36
2015/08/28,186.48,187.02,185.35,186.87
2015/08/31,187.19,187.19,185.83,185.98
2015/09/01,186.04,186.2,182.5,182.65
2015/09/02,182.6,184.25,182.53,184.05
2015/09/03,184.05,184.68,182.65,183.15
2015/09/04,183.19,183.31,180.45,180.53
2015/09/07,180.78,182.49,180.37,182.11
2015/09/08,182.2,184.94,181.78,184.45
2015/09/09,184.46,186.39,184.43,185.22
2015/09/10,184.97,187.29,184.2,186.28
2015/09/11,186.28,186.84,185.67,185.94
2015/09/14,186,186.59,184.58,185.43
2015/09/15,185.36,186.05,184.18,184.72
2015/09/16,184.7,187.16,184.21,186.77
2015/09/17,186.81,188.19,186.67,187.04
2015/09/18,187.21,187.34,185.93,186.39
2015/09/21,186.27,187.29,185.98,186.93
2015/09/22,186.97,187.01,184.05,184.57
2015/09/23,184.53,184.63,182.89,183.31
2015/09/24,183.27,183.53,181.58,182.95
2015/09/25,183.03,184.4,182.62,183.14
2015/09/28,183.3,183.32,181.61,181.95
2015/09/29,181.9,182.49,180.93,181.38
2015/09/30,181.51,182.99,180.83,181.31
2015/10/01,181.25,182,181.05,181.38
2015/10/02,181.39,182.55,180.63,181.96
2015/10/05,181.93,183.17,181.93,182.41
2015/10/06,182.39,183.23,181.95,183.03
2015/10/07,182.96,184.02,182.43,183.79
2015/10/08,183.74,184.24,182.98,184.01
2015/10/09,183.91,184.83,183.91,184.15
2015/10/12,184.23,184.66,183.93,184.18
2015/10/13,184.14,184.32,181.82,182.5
2015/10/14,182.62,184.29,182.3,183.87
2015/10/15,183.83,184.33,182.66,183.97
2015/10/16,183.83,184.69,183.6,184.43
2015/10/19,184.29,185.05,183.83,184.77
2015/10/20,184.7,185.55,184.65,185.06
2015/10/21,185.08,185.54,184.7,184.9
2015/10/22,184.84,185.84,184.46,185.74
2015/10/23,185.77,186.24,185.21,185.92
2015/10/26,185.84,185.99,185.1,185.83
2015/10/27,185.82,185.85,183.9,184.28
2015/10/28,184.23,184.99,183.75,184.82
2015/10/29,184.76,185.52,184.06,185.39
2015/10/30,185.39,186.69,184.27,186.05
2015/11/02,186.08,186.94,185.53,186.12
2015/11/03,186.14,186.85,185.84,186.69
2015/11/04,186.72,187.28,186.39,186.98
2015/11/05,186.95,187.63,184.95,185.12
2015/11/06,185.09,185.79,184.24,185.34
2015/11/09,185.45,186.55,185.34,186.13
2015/11/10,186.1,186.47,185.86,186.17
2015/11/11,186.23,186.99,185.93,186.86
2015/11/12,186.88,187.47,186.53,186.74
2015/11/13,186.82,186.99,186.38,186.74
2015/11/16,186.52,187.43,185.97,187.22
2015/11/17,187.26,187.95,186.83,187.75
2015/11/18,187.74,188.24,187.25,188.23
2015/11/19,188.23,188.77,187.52,187.85
2015/11/20,187.91,188.07,186.47,186.5
2015/11/23,186.69,186.95,185.63,185.71
2015/11/24,185.79,185.97,184.3,184.77
2015/11/25,184.82,185.79,184.47,185.59
2015/11/26,185.58,185.63,184.63,185.15
2015/11/27,185.14,185.29,184.23,184.62
2015/11/30,184.6,185.61,184.33,185.32
2015/12/01,185.35,185.99,184.93,185.28
2015/12/02,185.26,185.6,183.95,184.22
2015/12/03,184.28,185.87,183.98,185.63
2015/12/04,185.67,186.19,185.09,185.99
2015/12/07,186.09,186.29,185.44,185.7
2015/12/08,185.62,185.66,183.73,184.49
2015/12/09,184.5,185.35,183.68,184.3
2015/12/10,184.46,184.94,183.34,184.35
2015/12/11,184.33,185.01,183.53,184.06
2015/12/14,184.13,184.36,182.09,183.2
2015/12/15,183.29,184.19,182.55,183
2015/12/16,182.91,183.71,182.36,183.3
2015/12/17,183.27,183.54,182.34,182.59
2015/12/18,182.59,183.88,180.63,180.64
2015/12/21,180.65,181.17,179.93,180.39
2015/12/22,180.39,180.58,179,179.48
2015/12/23,179.43,180.12,179.25,179.76
2015/12/24,179.72,179.9,178.94,179.51
2015/12/25,179.52,179.69,179.15,179.36
2015/12/28,179.28,179.99,178.94,179.08
2015/12/29,179.14,179.49,178.09,178.5
2015/12/30,178.38,178.99,178.21,178.55
2015/12/31,178.46,178.7,177.06,177.06
2016/01/04,177.24,177.34,174.93,175.75
2016/01/05,175.57,176.13,174.03,174.71
2016/01/06,174.71,174.92,173.02,173.3
2016/01/07,173.3,173.72,170.73,171.95
2016/01/08,171.94,173.33,170.35,170.54
2016/01/11,169.63,172.24,169.25,171.22
2016/01/12,171.31,171.63,169.13,169.93
2016/01/13,169.89,171.25,169.48,169.52
2016/01/14,169.48,170.48,168.77,170.12
2016/01/15,170.27,170.54,166.2,166.8
2016/01/18,166.42,168.12,166.3,167.06
2016/01/19,167.12,169.07,166.3,166.5
2016/01/20,166.52,166.79,163.95,165.94
2016/01/21,165.9,167.68,164.43,167.32
2016/01/22,167.45,170.32,167.04,169.38
2016/01/25,169.46,169.99,168.27,168.52
2016/01/26,168.52,170.23,166.95,169.88
2016/01/27,169.86,169.99,168.52,168.91
2016/01/28,168.98,171.09,168.65,170.58
2016/01/29,170.55,174.14,170.05,172.41
2016/02/01,172.55,174.99,172.39,174.59
2016/02/02,174.5,174.54,172.72,172.81
2016/02/03,172.73,173.73,171,172.03
2016/02/04,172.21,172.44,169.98,170.34
2016/02/05,170.41,170.49,168.95,169.47
2016/02/08,169.4,170.59,165.93,167.15
2016/02/09,166.93,167.09,164.5,166.57
2016/02/10,166.63,167.6,164.39,164.62
2016/02/11,164.94,165.05,159.78,162.72
2016/02/12,162.83,164.74,161.65,164.17
2016/02/15,164.32,165.74,164.21,165.37
2016/02/16,165.34,166.05,162.43,163.18
2016/02/17,163.1,163.85,161.53,163.03
2016/02/18,163.06,163.93,162,162.37
2016/02/19,162.37,162.47,160.68,162.07
2016/02/22,160.97,161.54,159.1,159.75
2016/02/23,159.79,159.89,156.93,157.12
2016/02/24,157.12,157.28,154.68,156.17
2016/02/25,156.29,157.87,155.74,157.71
2016/02/26,157.64,158.54,157.17,158.07
2016/02/29,157.85,157.95,156.15,156.77
2016/03/01,156.47,159.49,156.17,158.99
2016/03/02,159.09,160.54,158.7,159.72
2016/03/03,159.73,161.27,159.63,161.12
2016/03/04,161.12,162.43,160.43,161.91
2016/03/07,161.83,162.19,160.37,161.81
2016/03/08,161.67,161.86,159.59,160.11
2016/03/09,160.15,161.31,159.43,161.1
2016/03/10,161.1,162.85,160.69,161.64
2016/03/11,161.64,164.06,161.03,163.61
2016/03/14,163.76,163.97,162.55,162.74
2016/03/15,162.72,162.88,159.53,160.11
2016/03/16,160.09,160.89,159.63,160.53
2016/03/17,160.69,161.58,158.95,161.32
2016/03/18,161.33,161.75,160.34,161.51
2016/03/21,161.27,161.32,160.08,160.84
2016/03/22,160.84,161.46,158.44,159.65
2016/03/23,159.62,159.96,158.51,158.62
2016/03/24,158.5,159.83,158.44,159.7
2016/03/25,159.69,160.09,159.3,159.86
2016/03/28,159.99,161.73,159.99,161.64
2016/03/29,161.66,162.49,161.34,162.16
2016/03/30,162.07,162.52,161.34,161.66
2016/03/31,161.62,161.99,160.87,161.64
2016/04/01,161.67,161.7,158.68,158.72
2016/04/04,158.77,159.55,158.14,158.78
2016/04/05,158.74,158.83,155.69,156.2
2016/04/06,156.17,156.63,154.47,155.04
2016/04/07,154.98,155.29,151.6,152.07
2016/04/08,151.88,154.19,151.88,152.65
2016/04/11,152.66,154.43,151.93,153.69
2016/04/12,153.62,155.48,153.47,154.9
2016/04/13,154.84,155.73,154.74,155.33
2016/04/14,155.28,155.34,153.87,154.8
2016/04/15,154.78,155.28,154.05,154.44
2016/04/18,153.77,155.67,152.48,155.34
2016/04/19,155.32,157.68,155.3,157.2
2016/04/20,157.31,157.84,156.18,157.39
2016/04/21,157.37,158.35,156.59,156.75
2016/04/22,156.7,161.19,156.49,161.15
2016/04/25,161.15,161.29,160,161.03
2016/04/26,161.04,162.65,160.43,162.27
2016/04/27,162.23,162.78,161.55,162.08
2016/04/28,162.1,162.54,157.04,157.88
2016/04/29,157.86,158.03,155.23,155.36
2016/05/02,155.54,156.63,155.09,156.12
2016/05/03,156.13,156.13,154.39,154.94
2016/05/04,155.15,156.09,154.37,155.08
2016/05/05,155.08,155.82,154.84,155.34
2016/05/06,155.31,155.59,153.61,154.53
2016/05/09,154.54,156.39,154.39,156.04
2016/05/10,156.15,157.87,156.03,157.79
2016/05/11,157.87,157.97,156.38,156.62
2016/05/12,156.61,158.45,156.23,157.5
2016/05/13,157.52,157.6,155.94,155.95
2016/05/16,155.9,157.04,155.65,156.99
2016/05/17,157.02,158.93,156.97,157.84
2016/05/18,157.8,160.86,156.98,160.84
2016/05/19,160.86,161.59,160.09,160.64
2016/05/20,160.58,161.01,159.48,159.78
2016/05/23,159.64,159.8,158,158.18
2016/05/24,158.14,160.99,158.06,160.96
2016/05/25,160.89,162.49,160.4,161.95
2016/05/26,161.95,162.14,160.69,160.99
2016/05/27,160.98,161.39,160.13,161.17
2016/05/30,161.38,162.87,161.35,162.63
2016/05/31,162.65,163.87,159.83,160.35
2016/06/01,160.31,160.64,157.19,157.86
2016/06/02,157.86,157.93,156.55,157
2016/06/03,156.94,157.24,154.55,154.76
2016/06/06,154.44,155.59,152.93,155.27
2016/06/07,155.35,157.87,154.96,156.14
2016/06/08,156.1,156.2,154.93,155.14
2016/06/09,155.15,155.24,153.63,154.86
2016/06/10,154.63,154.99,151.47,152.64
2016/06/13,151.61,152.36,149.44,151.67
2016/06/14,151.12,151.25,149.16,149.75
2016/06/15,149.43,151.14,149.35,150.56
2016/06/16,150.61,150.62,145.35,148.05
2016/06/17,148.11,149.92,148.03,149.53
2016/06/20,150.92,153.59,150.92,152.67
2016/06/21,152.42,154.36,151.85,153.49
2016/06/22,153.69,154.56,152.8,153.65
2016/06/23,155.12,158.08,153.31,157.96
2016/06/24,159.23,160.04,133.2,139.92
2016/06/27,137.73,137.73,133.33,134.85
2016/06/28,134.66,137.42,134.25,137.07
2016/06/29,137.03,138.98,135.87,138.18
2016/06/30,138.33,138.79,135.88,137.35
2016/07/01,137.26,137.65,135.73,136.07
2016/07/04,136.25,136.78,135.82,136.24
2016/07/05,136.2,136.21,132,132.48
2016/07/06,132.42,132.51,128.68,130.98
2016/07/07,131.01,131.92,129.54,130.08
2016/07/08,130.08,130.82,129.6,130.11
2016/07/11,130.13,133.73,130.1,133.58
2016/07/12,133.56,139.47,132.97,138.65
2016/07/13,138.7,139.48,136.88,137.35
2016/07/14,137.27,141.99,136.35,140.56
2016/07/15,140.53,143.23,137.76,138
2016/07/18,139.63,141.24,138.9,140.68
2016/07/19,140.71,141.05,138.45,139.11
2016/07/20,139.02,141.47,138.32,141.18
2016/07/21,141.79,142.41,139.05,139.97
2016/07/22,139.87,141.07,138.43,139.2
2016/07/25,139.36,140.09,138.73,139.01
2016/07/26,139.04,139.12,135.93,137.37
2016/07/27,137.43,139.89,137.42,139.35
2016/07/28,139.15,139.24,137.44,138.53
2016/07/29,138.54,138.99,134.93,134.98
2016/08/01,135.46,136.23,134.45,134.91
2016/08/02,134.91,135.54,133.87,134.7
2016/08/03,134.69,135.39,134.14,134.88
2016/08/04,134.92,135.23,132.5,132.63
2016/08/05,132.67,133.19,132.23,132.92
2016/08/08,133.22,133.98,133.15,133.58
2016/08/09,133.66,133.66,132.04,132.46
2016/08/10,132.38,132.79,131.5,131.71
2016/08/11,131.69,132.22,130.98,132.06
2016/08/12,131.98,132.49,130.34,130.72
2016/08/15,130.69,131.18,129.95,130.41
2016/08/16,130.41,130.83,129.06,130.83
2016/08/17,130.69,131.79,130.25,130.73
2016/08/18,130.7,132.19,129.98,131.49
2016/08/19,131.56,131.99,130.33,131.04
2016/08/22,131.17,132.12,131.08,131.77
2016/08/23,131.74,132.29,131.41,132.27
2016/08/24,132.29,133.24,131.94,132.89
2016/08/25,132.91,133.24,132.3,132.59
2016/08/26,132.57,133.84,132.3,133.66
2016/08/29,133.7,134.37,133.4,133.51
2016/08/30,133.54,134.87,133.33,134.65
2016/08/31,134.68,135.89,134.55,135.83
2016/09/01,135.84,137.99,135.37,136.95
2016/09/02,137.14,138.8,136.87,138.23
2016/09/05,138.39,138.42,137.3,137.59
2016/09/06,137.6,138.32,136.83,137.12
2016/09/07,137.06,137.1,135.37,135.72
2016/09/08,135.62,136.42,134.98,136.24
2016/09/09,136.18,137.1,135.73,136.27
2016/09/12,136.11,136.2,135.05,135.79
2016/09/13,135.83,136.04,134.44,135.27
2016/09/14,135.25,136.59,134.88,135.53
2016/09/15,135.54,136.1,134.53,135.11
2016/09/16,135.15,135.22,132.95,132.96
2016/09/19,133.03,133.44,132.43,132.77
2016/09/20,132.83,133.07,131.61,132.08
2016/09/21,132.08,133.23,130.35,130.72
2016/09/22,130.84,132.23,130.51,131.77
2016/09/23,131.76,132.24,130.43,131.03
2016/09/26,130.91,131.22,129.65,130.12
2016/09/27,130.1,131.18,129.6,130.71
2016/09/28,130.69,131.25,130.44,131.03
2016/09/29,131.05,132.42,130.65,130.99
2016/09/30,131,131.89,130.39,131.5
2016/10/03,131.23,131.47,130.03,130.49
2016/10/04,130.37,131.31,130.27,130.96
2016/10/05,130.86,132.19,130.47,131.96
2016/10/06,131.89,132.06,131.05,131.12
2016/10/07,131.14,131.24,124.68,128.03
2016/10/10,128.19,128.57,127.45,128.07
2016/10/11,128.09,128.34,124.8,125.5
2016/10/12,125.34,127.67,125.27,127.2
2016/10/13,127.15,127.44,125.88,127.05
2016/10/14,126.99,127.89,126.64,126.98
2016/10/17,126.93,126.97,126.2,126.53
2016/10/18,126.52,128.13,126.4,127.7
2016/10/19,127.69,127.86,126.57,127.09
2016/10/20,127.03,127.57,126.56,127.34
2016/10/21,127.33,127.67,126.09,126.93
2016/10/24,126.99,127.55,126.59,127.48
2016/10/25,127.42,127.89,126.57,127
2016/10/26,126.96,127.96,126.6,127.93
2016/10/27,127.91,128.39,127.39,128.02
2016/10/28,127.95,128.25,127.43,127.59
2016/10/31,127.51,128.48,127.47,128.29
2016/11/01,128.27,128.99,127.09,127.46
2016/11/02,127.4,127.48,126.69,127.05
2016/11/03,127.06,128.88,126.46,128.3
2016/11/04,128.31,129.42,128.23,129
2016/11/07,129.32,130.21,129.3,129.5
2016/11/08,129.49,130.32,129.23,130.2
2016/11/09,130.12,131.68,126.67,131.05
2016/11/10,131.27,134.29,130.26,134.05
2016/11/11,133.79,134.88,133.4,134.38
2016/11/14,134.29,135.59,134.17,135.48
2016/11/15,135.44,136.53,134.15,135.96
2016/11/16,135.79,136.73,135.6,135.71
2016/11/17,135.48,136.88,134.95,136.73
2016/11/18,136.87,137.55,135.38,136.96
2016/11/21,136.99,138.83,136.25,138.47
2016/11/22,138.25,138.81,137.6,138.01
2016/11/23,137.99,140.32,137.25,139.97
2016/11/24,139.82,141.27,139.6,141.12
2016/11/25,141.02,141.72,139.94,140.96
2016/11/28,140.83,140.83,138.83,138.93
2016/11/29,138.8,141.34,138.48,140.37
2016/11/30,140.43,143.24,139.94,143.13
2016/12/01,143.11,145.17,142.61,143.65
2016/12/02,143.64,144.63,142.88,144.46
2016/12/05,143.46,145.99,142.48,144.91
2016/12/06,144.87,145.59,144.13,144.55
