日付,始値,高値,安値,終値
2013/05/20,100.17,100.51,100.06,100.26
2013/05/21,100.3,100.88,100.14,100.46
2013/05/22,100.48,100.91,99.5,100.02
2013/05/23,99.99,100.01,97.3,99.39
2013/05/24,99.32,99.39,97.14,97.57
2013/05/27,97.4,97.56,96.97,97.21
2013/05/28,97.28,98.97,97.27,98.38
2013/05/29,98.35,98.35,97.05,97.42
2013/05/30,97.43,97.9,96.99,97.31
2013/05/31,97.37,97.86,96.07,96.1
2013/06/03,96.44,97.15,96.26,97.15
2013/06/04,97.13,97.31,96.16,96.52
2013/06/05,96.49,96.75,94.2,94.5
2013/06/06,94.54,94.59,92.59,93.14
2013/06/07,93.14,93.28,90.55,92.64
2013/06/10,92.2,93.74,92.15,93.4
2013/06/11,93.46,93.63,90,90.56
2013/06/12,90.64,92.44,90.47,91.01
2013/06/13,90.98,92.11,88.95,91.93
2013/06/14,91.94,92.47,90,90.16
2013/06/17,90.34,91.5,90.13,90.25
2013/06/18,90.34,90.67,89.83,90.38
2013/06/19,90.45,91.11,89.32,89.71
2013/06/20,89.56,90.37,89.1,89.43
2013/06/21,89.45,90.47,89.17,90.23
2013/06/24,90.44,90.99,89.6,90.4
2013/06/25,90.42,90.71,89.57,90.51
2013/06/26,90.54,91.09,90.22,90.67
2013/06/27,90.74,91.6,90.6,91.2
2013/06/28,91.27,91.64,90.45,90.6
2013/07/01,90.69,92.19,90.6,92.04
2013/07/02,92.01,92.14,91.3,92.03
2013/07/03,91.96,92.36,90.11,90.76
2013/07/04,90.76,91.77,90.53,91.44
2013/07/05,91.47,92.13,91.25,91.69
2013/07/08,91.76,92.29,91.4,92.2
2013/07/09,92.11,93.01,91.77,92.8
2013/07/10,92.76,92.86,91.15,91.37
2013/07/11,91.48,91.95,90.1,90.87
2013/07/12,90.87,90.97,89.65,89.84
2013/07/15,90.02,90.89,89.9,90.81
2013/07/16,90.89,91.83,90.76,91.66
2013/07/17,91.62,92.13,91.45,91.95
2013/07/18,91.95,92.14,91.6,92.05
2013/07/19,92.1,92.5,91.61,92.28
2013/07/22,92.41,92.51,91.87,92.16
2013/07/23,92.04,92.52,91.8,92.42
2013/07/24,92.42,92.67,91.69,91.91
2013/07/25,91.87,91.95,91.35,91.74
2013/07/26,91.8,91.87,90.58,90.94
2013/07/29,90.78,91.04,89.83,90.14
2013/07/30,90.09,90.24,88.69,88.87
2013/07/31,88.86,88.99,87.8,87.93
2013/08/01,87.84,88.94,87.28,88.85
2013/08/02,88.88,89.04,87.9,88.05
2013/08/05,88.09,88.19,87.48,87.73
2013/08/06,87.74,88.51,87.32,87.81
2013/08/07,87.84,87.85,86.4,86.67
2013/08/08,86.67,88.1,86.63,87.99
2013/08/09,87.95,88.71,87.76,88.46
2013/08/12,88.45,88.97,88.05,88.61
2013/08/13,88.61,89.59,88.48,89.45
2013/08/14,89.38,89.76,89.06,89.51
2013/08/15,89.49,90.01,88.75,89
2013/08/16,88.86,89.84,88.63,89.65
2013/08/19,89.62,90.07,88.85,88.89
2013/08/20,88.96,89.18,87.6,88.21
2013/08/21,88.22,88.41,87.63,87.7
2013/08/22,87.7,89.15,87.4,88.88
2013/08/23,88.93,89.35,88.9,89.15
2013/08/26,89.08,89.21,88.72,88.89
2013/08/27,88.83,88.94,86.93,87.15
2013/08/28,87.16,87.46,86.47,87.26
2013/08/29,87.27,87.95,87.23,87.79
2013/08/30,87.66,87.89,87.24,87.33
2013/09/02,87.68,89.46,87.68,89.14
2013/09/03,89.27,90.45,89.13,90.19
2013/09/04,90.19,91.5,90,91.48
2013/09/05,91.42,91.52,90.99,91.31
2013/09/06,91.39,91.44,90.65,90.97
2013/09/09,91.65,92,91.33,91.85
2013/09/10,91.9,93.51,91.83,93.47
2013/09/11,93.43,93.49,92.9,93.17
2013/09/12,93.15,93.24,91.73,92.21
2013/09/13,92.14,92.44,91.69,91.79
2013/09/16,92.3,92.75,92.15,92.27
2013/09/17,92.27,92.91,92.13,92.7
2013/09/18,92.71,93.31,92.32,93.25
2013/09/19,93.17,94.39,93.03,93.9
2013/09/20,93.83,94.04,93.34,93.34
2013/09/23,93.24,93.51,93.03,93.19
2013/09/24,93.18,93.32,92.25,92.7
2013/09/25,92.7,92.74,91.92,92.18
2013/09/26,92.19,92.95,92.05,92.64
2013/09/27,92.63,92.71,91.39,91.44
2013/09/30,91.16,91.84,90.75,91.57
2013/10/01,91.64,92.33,91.39,92.09
2013/10/02,92.06,92.14,90.8,91.34
2013/10/03,91.35,91.82,90.94,91.33
2013/10/04,91.34,91.99,91.25,91.85
2013/10/07,91.75,91.86,91,91.17
2013/10/08,91.17,92.14,91.07,91.27
2013/10/09,91.27,92.07,91.25,91.91
2013/10/10,91.97,92.95,91.77,92.73
2013/10/11,92.78,93.38,92.45,93.27
2013/10/14,92.85,93.61,92.67,93.52
2013/10/15,93.59,94.04,93.26,93.51
2013/10/16,93.57,94.34,93.28,94.31
2013/10/17,94.34,94.44,93.79,94.31
2013/10/18,94.24,94.6,94.11,94.55
2013/10/21,94.55,94.94,94.48,94.76
2013/10/22,94.79,95.64,94.55,95.27
2013/10/23,95.22,95.59,93.44,93.67
2013/10/24,93.57,94.3,93.18,93.57
2013/10/25,93.55,93.64,93,93.34
2013/10/28,93.46,93.92,93.4,93.48
2013/10/29,93.44,93.54,92.67,93.06
2013/10/30,93.08,93.45,92.86,93.4
2013/10/31,93.39,93.55,92.83,92.97
2013/11/01,93.03,93.31,92.74,93.08
2013/11/04,93.3,93.78,93.18,93.76
2013/11/05,93.71,93.8,92.98,93.61
2013/11/06,93.64,94.11,93.4,93.97
2013/11/07,93.94,94.03,92.35,92.71
2013/11/08,92.72,93.05,92.48,92.98
2013/11/11,92.97,93.01,92.74,92.8
2013/11/12,92.81,93.02,92.4,92.66
2013/11/13,92.58,92.82,92.32,92.82
2013/11/14,92.82,93.24,92.74,93.15
2013/11/15,93.15,93.94,93.12,93.9
2013/11/18,93.94,94.14,93.48,93.72
2013/11/19,93.72,94.41,93.33,94.38
2013/11/20,94.38,94.54,93.1,93.37
2013/11/21,93.25,93.69,92.94,93.37
2013/11/22,93.35,93.49,92.54,92.77
2013/11/25,92.77,93.28,92.77,93.13
2013/11/26,93.08,93.36,92.25,92.39
2013/11/27,92.46,92.92,92.25,92.72
2013/11/28,92.74,93.45,92.72,93.1
2013/11/29,93.09,93.52,92.75,93.27
2013/12/02,93.42,93.96,93.36,93.72
2013/12/03,93.7,93.91,93.13,93.61
2013/12/04,93.55,93.63,91.8,92.4
2013/12/05,92.34,92.56,91.92,92.23
2013/12/06,92.28,93.64,92.08,93.64
2013/12/09,93.83,94.09,93.51,94.04
2013/12/10,93.98,94.17,93.67,94.07
2013/12/11,94.01,94.12,92.65,92.68
2013/12/12,92.66,93.21,91.79,92.35
2013/12/13,92.29,92.88,92.07,92.47
2013/12/16,92.45,92.49,91.83,92.14
2013/12/17,92.1,92.26,91.23,91.34
2013/12/18,91.27,92.46,90.96,92.37
2013/12/19,92.32,92.36,91.7,92.36
2013/12/20,92.32,92.95,92.28,92.81
2013/12/23,92.82,93.01,92.75,93
2013/12/24,93,93.09,92.8,93.02
2013/12/25,93.02,93.15,92.92,93.09
2013/12/26,93.09,93.36,92.96,93.2
2013/12/27,93.16,93.49,93.03,93.19
2013/12/30,93.25,93.71,93.08,93.55
2013/12/31,93.58,94,93.47,93.93
2014/01/02,93.76,93.91,93.1,93.35
2014/01/03,93.3,93.98,92.91,93.75
2014/01/06,93.79,94.01,93.2,93.43
2014/01/07,93.37,93.48,93,93.35
2014/01/08,93.32,93.77,93.2,93.32
2014/01/09,93.29,93.37,92.94,93.24
2014/01/10,93.23,93.66,93.04,93.63
2014/01/13,93.61,93.8,93.19,93.23
2014/01/14,93.3,93.5,92.98,93.37
2014/01/15,93.34,93.37,92.73,93.19
2014/01/16,93.17,93.21,91.63,91.99
2014/01/17,91.99,92.05,91.41,91.59
2014/01/20,91.41,91.81,91.06,91.75
2014/01/21,91.78,92.37,91.55,91.85
2014/01/22,91.84,92.63,91.58,92.5
2014/01/23,92.5,92.56,90.24,90.55
2014/01/24,90.54,90.81,88.54,88.81
2014/01/27,88.68,90.02,88.57,89.59
2014/01/28,89.59,90.91,89.55,90.35
2014/01/29,90.77,91.05,89.04,89.35
2014/01/30,89.31,90.39,88.98,90.28
2014/01/31,90.28,90.67,88.87,89.29
2014/02/03,89.34,89.78,88.25,88.36
2014/02/04,88.49,90.84,88.26,90.69
2014/02/05,90.65,90.78,89.84,90.37
2014/02/06,90.41,91.59,90.41,91.46
2014/02/07,91.4,91.8,90.89,91.67
2014/02/10,91.75,91.8,90.93,91.46
2014/02/11,91.35,92.84,91.32,92.73
2014/02/12,92.66,92.94,92.3,92.53
2014/02/13,92.48,92.52,91.12,91.71
2014/02/14,91.72,92.21,91.34,91.94
2014/02/17,91.99,92.11,91.69,92.03
2014/02/18,92.07,92.92,92.04,92.37
2014/02/19,92.4,92.41,91.86,92.08
2014/02/20,92.04,92.27,91.07,92.09
2014/02/21,92.09,92.35,91.83,91.97
2014/02/24,92.03,92.69,91.59,92.57
2014/02/25,92.59,92.72,92,92.16
2014/02/26,92.1,92.31,91.53,91.78
2014/02/27,91.75,91.82,90.71,91.53
2014/02/28,91.54,91.56,90.7,90.95
2014/03/03,90.59,90.7,90.06,90.62
2014/03/04,90.58,91.51,90.46,91.45
2014/03/05,91.51,92.02,91.34,91.89
2014/03/06,91.88,93.81,91.84,93.66
2014/03/07,93.63,94.44,93.45,93.65
2014/03/10,93.5,93.55,92.9,93.15
2014/03/11,93.19,93.39,92.22,92.44
2014/03/12,92.4,92.45,91.68,92.31
2014/03/13,92.31,93.35,91.55,91.86
2014/03/14,91.87,92.04,91.3,91.51
2014/03/17,91.56,92.49,91.3,92.43
2014/03/18,92.44,92.75,91.93,92.54
2014/03/19,92.53,92.78,92.27,92.48
2014/03/20,92.52,92.65,92.13,92.54
2014/03/21,92.54,93.02,92.47,92.81
2014/03/24,92.94,93.5,92.49,93.36
2014/03/25,93.29,93.77,93.24,93.68
2014/03/26,93.67,94.63,93.6,94.14
2014/03/27,94.1,94.62,93.8,94.61
2014/03/28,94.6,95.19,94.52,95.15
2014/03/31,95.16,95.69,94.79,95.64
2014/04/01,95.64,95.96,95.4,95.83
2014/04/02,95.78,96.04,95.65,96
2014/04/03,96,96.07,95.67,95.92
2014/04/04,95.93,96.45,95.81,95.88
2014/04/07,95.89,96.01,95.34,95.55
2014/04/08,95.52,95.83,95.03,95.26
2014/04/09,95.26,95.73,95.15,95.7
2014/04/10,95.68,96.17,95.46,95.54
2014/04/11,95.49,95.64,95.06,95.53
2014/04/14,95.47,95.94,95.12,95.91
2014/04/15,95.91,95.95,94.83,95.4
2014/04/16,95.35,95.96,95.17,95.79
2014/04/17,95.79,95.89,95.35,95.53
2014/04/18,95.48,95.6,95.45,95.56
2014/04/21,95.59,95.79,95.57,95.67
2014/04/22,95.71,96.12,95.65,96.08
2014/04/23,96.03,96.19,94.72,95.21
2014/04/24,95.16,95.26,94.56,94.75
2014/04/25,94.72,94.94,94.49,94.65
2014/04/28,94.65,95.19,94.59,94.85
2014/04/29,94.88,95.24,94.59,95.11
2014/04/30,95.11,95.21,94.58,94.92
2014/05/01,94.78,95.09,94.59,94.83
2014/05/02,94.75,94.99,94.59,94.72
2014/05/05,94.78,94.85,94.27,94.69
2014/05/06,94.7,95.11,94.57,95.04
2014/05/07,94.95,95.09,94.74,95.01
2014/05/08,94.99,95.6,94.89,95.27
2014/05/09,95.2,95.33,95,95.27
2014/05/12,95.27,95.66,95.25,95.57
2014/05/13,95.6,95.84,95.48,95.66
2014/05/14,95.67,96.05,95.35,95.54
2014/05/15,95.48,95.74,94.73,94.99
2014/05/16,94.99,95.11,94.81,95.01
2014/05/19,95.1,95.11,94.52,94.68
2014/05/20,94.63,94.71,93.57,93.63
2014/05/21,93.59,93.74,93.05,93.74
2014/05/22,93.74,94.3,93.46,93.82
2014/05/23,93.91,94.19,93.8,94.09
2014/05/26,94.16,94.2,94.05,94.17
2014/05/27,94.19,94.49,94.13,94.4
2014/05/28,94.4,94.44,93.73,94.03
2014/05/29,94.01,94.69,93.73,94.69
2014/05/30,94.69,94.74,94.42,94.72
2014/06/02,94.72,94.81,94.27,94.63
2014/06/03,94.64,95.01,94.48,94.94
2014/06/04,94.95,95.3,94.88,95.27
2014/06/05,95.27,95.64,94.96,95.62
2014/06/06,95.62,95.74,95.27,95.69
2014/06/09,95.69,95.89,95.69,95.89
2014/06/10,95.86,95.89,95.6,95.88
2014/06/11,95.85,96.07,95.67,95.76
2014/06/12,95.69,96.04,95.28,95.86
2014/06/13,95.78,96.09,95.62,95.86
2014/06/16,95.86,95.86,95.49,95.71
2014/06/17,95.73,95.73,95.2,95.35
2014/06/18,95.39,95.87,95.2,95.87
2014/06/19,95.8,95.91,95.72,95.81
2014/06/20,95.8,95.9,95.74,95.81
2014/06/23,95.78,96.27,95.75,96
2014/06/24,96.05,96.07,95.51,95.51
2014/06/25,95.51,95.77,95.28,95.77
2014/06/26,95.73,95.77,95.41,95.72
2014/06/27,95.68,95.72,95.39,95.58
2014/06/30,95.57,95.57,95.17,95.55
2014/07/01,95.52,96.44,95.4,96.38
2014/07/02,96.39,96.43,95.86,96.08
2014/07/03,96.07,96.1,95.27,95.5
2014/07/04,95.54,95.59,95.39,95.55
2014/07/07,95.5,95.56,95.34,95.45
2014/07/08,95.42,95.64,95.34,95.43
2014/07/09,95.45,95.66,95.4,95.64
2014/07/10,95.63,95.88,94.72,95.17
2014/07/11,95.14,95.27,94.96,95.13
2014/07/14,95.04,95.38,95.04,95.34
2014/07/15,95.34,95.44,95.07,95.27
2014/07/16,95.24,95.28,94.92,95.23
2014/07/17,95.19,95.22,94.55,94.57
2014/07/18,94.55,95.24,94.4,95.21
2014/07/21,95.19,95.22,94.94,95.04
2014/07/22,95.01,95.5,94.95,95.28
2014/07/23,95.31,95.98,95.17,95.92
2014/07/24,95.85,96.12,95.69,95.87
2014/07/25,95.87,95.89,95.61,95.66
2014/07/28,95.65,95.81,95.54,95.77
2014/07/29,95.76,95.84,95.7,95.8
2014/07/30,95.79,96.06,95.61,95.88
2014/07/31,95.89,95.93,95.37,95.52
2014/08/01,95.54,95.72,95.3,95.5
2014/08/04,95.5,95.7,95.4,95.7
2014/08/05,95.7,95.77,95.3,95.43
2014/08/06,95.44,95.51,95.14,95.47
2014/08/07,95.41,95.49,94.59,94.63
2014/08/08,94.6,94.65,93.93,94.64
2014/08/11,94.65,94.81,94.54,94.64
2014/08/12,94.65,94.79,94.57,94.75
2014/08/13,94.75,95.34,94.7,95.27
2014/08/14,95.25,95.44,95.24,95.42
2014/08/15,95.43,95.64,95.03,95.37
2014/08/18,95.39,95.65,95.25,95.61
2014/08/19,95.61,95.87,95.57,95.73
2014/08/20,95.7,96.38,95.64,96.37
2014/08/21,96.26,96.56,95.88,96.55
2014/08/22,96.56,96.81,96.46,96.75
2014/08/25,96.8,97.07,96.58,96.71
2014/08/26,96.71,97.01,96.48,96.81
2014/08/27,96.81,97.1,96.81,96.97
2014/08/28,96.97,97.19,96.79,97.03
2014/08/29,97.03,97.15,96.93,97.15
2014/09/01,97.15,97.39,97.04,97.35
2014/09/02,97.36,97.54,97.28,97.46
2014/09/03,97.46,98.07,97.43,97.91
2014/09/04,97.89,98.53,97.85,98.37
2014/09/05,98.39,98.64,98.16,98.5
2014/09/08,98.51,98.54,98.08,98.39
2014/09/09,98.4,98.6,97.63,97.71
2014/09/10,97.76,97.86,97.27,97.82
2014/09/11,97.76,98.28,97.25,97.41
2014/09/12,97.42,97.46,96.91,97.04
2014/09/15,96.77,96.84,96.4,96.76
2014/09/16,96.79,97.47,96.37,97.35
2014/09/17,97.3,97.43,96.81,97.09
2014/09/18,97.06,97.67,97.02,97.67
2014/09/19,97.67,97.87,97.21,97.29
2014/09/22,97.25,97.41,96.5,96.51
2014/09/23,96.52,96.92,96.19,96.23
2014/09/24,96.3,96.85,96.09,96.85
2014/09/25,96.84,96.88,95.41,95.55
2014/09/26,95.52,95.93,95.37,95.71
2014/09/29,95.79,95.79,95.14,95.45
2014/09/30,95.41,95.97,95.1,95.9
2014/10/01,95.87,95.96,95.11,95.14
2014/10/02,95.11,95.75,94.89,95.43
2014/10/03,95.39,95.82,94.95,95.23
2014/10/06,95.23,95.5,95.05,95.33
2014/10/07,95.32,95.52,95.09,95.22
2014/10/08,95.26,95.64,94.72,95.55
2014/10/09,95.5,95.78,94.45,94.68
2014/10/10,94.61,94.62,93.44,93.46
2014/10/13,93.25,94.26,92.88,93.7
2014/10/14,93.67,94.45,92.97,93.25
2014/10/15,93.27,93.95,92.2,93.48
2014/10/16,93.44,93.45,91.77,93.08
2014/10/17,93.06,93.67,92.76,93.57
2014/10/20,93.67,94.15,93.6,93.91
2014/10/21,93.95,94.13,93.39,93.93
2014/10/22,93.93,94.51,93.47,94.03
2014/10/23,94.05,94.88,93.73,94.81
2014/10/24,94.81,95.23,94.13,95.12
2014/10/27,95.23,95.25,94.75,94.86
2014/10/28,94.87,95.77,94.81,95.75
2014/10/29,95.75,96.22,95.55,95.79
2014/10/30,95.71,96.62,95.39,96.44
2014/10/31,96.53,98.84,96.26,98.84
2014/11/03,98.84,99.34,98.06,98.99
2014/11/04,98.89,99.26,98.32,99.23
2014/11/05,99.23,99.69,98.23,98.48
2014/11/06,98.45,98.8,97.98,98.58
2014/11/07,98.62,99.11,98.5,98.9
2014/11/10,98.98,99.09,98.79,99
2014/11/11,98.96,100.64,98.96,100.55
2014/11/12,100.64,100.79,100.07,100.64
2014/11/13,100.7,101.15,100.29,100.91
2014/11/14,100.89,101.85,100.76,101.78
2014/11/17,101.94,102.34,101.18,101.51
2014/11/18,101.54,102.17,101.34,101.87
2014/11/19,101.94,101.95,101.34,101.65
2014/11/20,101.63,101.96,101.44,101.89
2014/11/21,101.89,102.79,101.49,102.1
2014/11/24,102.22,102.41,101.83,101.93
2014/11/25,101.91,101.99,100.4,100.59
2014/11/26,100.52,100.82,99.93,100.63
2014/11/27,100.5,101,100.34,100.59
2014/11/28,100.58,101.29,100.35,100.98
2014/12/01,100.8,100.83,100.07,100.5
2014/12/02,100.5,101.11,100.28,100.65
2014/12/03,100.74,100.83,99.99,100.66
2014/12/04,100.62,100.89,100.23,100.39
2014/12/05,100.39,101.31,100.35,101.07
2014/12/08,101.1,101.21,99.87,100.07
2014/12/09,100.07,100.15,98.57,99.22
2014/12/10,99.16,99.41,97.79,98
2014/12/11,98.04,98.74,97.45,98.18
2014/12/12,98.35,98.35,97.7,97.89
2014/12/15,97.76,97.96,96.62,96.72
2014/12/16,96.79,96.89,95.31,95.64
2014/12/17,95.59,96.57,95.23,96.35
2014/12/18,96.43,97.55,96.27,97.02
2014/12/19,97.05,97.74,96.99,97.26
2014/12/22,97.31,97.63,97.11,97.57
2014/12/23,97.54,97.84,97.19,97.78
2014/12/24,97.77,97.9,97.58,97.69
2014/12/25,97.6,97.73,97.52,97.58
2014/12/26,97.59,97.83,97.52,97.7
2014/12/29,97.69,98.25,97.6,98.08
2014/12/30,98.09,98.21,97.32,97.72
2014/12/31,97.7,98.19,97.57,97.93
2015/01/02,97.91,98.09,97.36,97.39
2015/01/05,97.39,97.49,96.55,96.7
2015/01/06,96.7,97.19,95.7,95.7
2015/01/07,95.7,96.29,95.69,96.26
2015/01/08,96.26,97.21,96.25,97.17
2015/01/09,97.21,97.6,96.78,97.18
2015/01/12,97.24,97.55,96.39,96.5
2015/01/13,96.48,96.94,95.82,96.26
2015/01/14,96.25,96.29,94.25,95.58
2015/01/15,95.51,96.89,95.2,95.53
2015/01/16,95.31,96.86,95.07,96.69
2015/01/19,96.55,96.84,95.93,96.52
2015/01/20,96.51,97.33,96.33,97.03
2015/01/21,96.92,97.04,95.23,95.37
2015/01/22,95.43,95.79,94.83,95.07
2015/01/23,94.95,95.29,93,93.11
2015/01/26,92.75,93.91,92.15,93.82
2015/01/27,93.81,94.04,93.16,93.52
2015/01/28,93.48,94.56,92.65,92.71
2015/01/29,92.74,93.24,91.39,91.79
2015/01/30,91.88,92.15,90.85,91.26
2015/02/02,91.17,91.96,90.95,91.74
2015/02/03,91.63,91.94,89.39,91.6
2015/02/04,91.53,92.3,90.75,90.9
2015/02/05,90.89,91.89,90.75,91.63
2015/02/06,91.59,93.04,91.55,92.76
2015/02/09,92.55,92.94,92.1,92.52
2015/02/10,92.45,92.91,92.25,92.77
2015/02/11,92.8,93.04,92.45,92.93
2015/02/12,92.96,92.99,91.3,92.07
2015/02/13,92.06,92.34,91.85,92.13
2015/02/16,92.23,92.34,91.74,92.1
2015/02/17,92.03,93.31,91.56,93.19
2015/02/18,93.09,93.28,92.53,92.78
2015/02/19,92.74,92.96,92.19,92.65
2015/02/20,92.64,93.39,92.4,93.37
2015/02/23,93.36,93.39,92.61,92.7
2015/02/24,92.7,93.19,92.43,93.14
2015/02/25,93.09,93.94,93.03,93.72
2015/02/26,93.72,93.86,92.98,93.1
2015/02/27,93.08,93.59,92.73,93.46
2015/03/02,93.48,93.51,93,93.25
2015/03/03,93.23,93.74,92.95,93.54
2015/03/04,93.52,93.89,93.22,93.56
2015/03/05,93.59,93.86,93.19,93.41
2015/03/06,93.46,94.09,93.05,93.09
2015/03/09,93.08,93.55,92.93,93.3
2015/03/10,93.37,93.41,92.17,92.35
2015/03/11,92.28,92.7,91.8,92.25
2015/03/12,92.2,93.51,92.09,93.46
2015/03/13,93.35,93.51,92.3,92.66
2015/03/16,92.5,92.99,92.35,92.65
2015/03/17,92.72,92.96,92.25,92.43
2015/03/18,92.51,93.75,92.06,93.37
2015/03/19,93.36,93.49,92.01,92.36
2015/03/20,92.35,93.59,92.32,93.36
2015/03/23,93.43,94.54,93.2,94.32
2015/03/24,94.19,94.61,93.67,94.29
2015/03/25,94.3,94.41,93.6,93.71
2015/03/26,93.71,93.77,92.8,93.3
2015/03/27,93.27,93.37,92.3,92.37
2015/03/30,92.37,92.38,91.65,91.89
2015/03/31,91.87,92.01,91.07,91.34
2015/04/01,91.31,91.59,90.85,90.99
2015/04/02,90.91,91,90.2,90.89
2015/04/03,90.81,91.5,90.58,90.85
2015/04/06,90.76,91.18,90.65,90.7
2015/04/07,90.78,92.11,90.55,91.81
2015/04/08,91.86,92.54,91.78,92.31
2015/04/09,92.3,92.79,92.15,92.73
2015/04/10,92.78,92.99,91.93,92.36
2015/04/13,92.3,92.34,90.9,91.15
2015/04/14,91.09,91.31,90.48,91.04
2015/04/15,91.01,91.49,90.48,91.47
2015/04/16,91.44,92.95,91.28,92.82
2015/04/17,92.81,92.99,92.33,92.48
2015/04/20,92.57,92.94,91.95,92.04
2015/04/21,92.05,92.61,91.75,92.23
2015/04/22,92.29,93.14,92.2,92.93
2015/04/23,92.99,93.14,92.48,92.97
2015/04/24,93,93.21,92.81,93.03
2015/04/27,93.03,93.71,92.85,93.48
2015/04/28,93.44,95.35,93.34,95.33
2015/04/29,95.29,95.89,94.85,95.35
2015/04/30,95.23,95.38,93.82,94.33
2015/05/01,94.4,94.61,93.83,94.16
2015/05/04,94.12,94.26,93.75,94.13
2015/05/05,94.17,95.34,93.45,95.18
2015/05/06,95.15,95.87,94.95,95.16
2015/05/07,95.24,95.59,94.5,94.64
2015/05/08,94.69,95.26,94.33,94.94
2015/05/11,94.96,94.96,94.47,94.72
2015/05/12,94.79,95.87,94.71,95.58
2015/05/13,95.6,96.73,95.45,96.64
2015/05/14,96.56,97.24,96.13,96.29
2015/05/15,96.29,96.41,95.65,95.96
2015/05/18,95.99,96.07,95.65,95.84
2015/05/19,95.87,96.01,95.39,95.49
2015/05/20,95.51,95.84,95.28,95.5
2015/05/21,95.45,95.71,95.22,95.53
2015/05/22,95.56,95.71,94.95,95.1
2015/05/25,95.07,95.26,94.94,95.07
2015/05/26,95.09,95.71,95.05,95.2
2015/05/27,95.2,95.64,95.11,95.54
2015/05/28,95.62,95.94,94.59,94.78
2015/05/29,94.77,95.09,94.6,94.85
2015/06/01,94.84,95.12,94.6,94.91
2015/06/02,94.91,96.54,94.87,96.45
2015/06/03,96.47,96.94,96.19,96.71
2015/06/04,96.7,96.71,95.43,95.57
2015/06/05,95.57,96.29,95.45,95.67
2015/06/08,95.74,95.91,95.43,95.85
2015/06/09,95.82,96.04,95.18,95.6
2015/06/10,95.56,95.69,94.53,95.22
2015/06/11,95.05,95.78,94.66,95.68
2015/06/12,95.7,95.79,95,95.38
2015/06/15,95.45,95.94,95.15,95.81
2015/06/16,95.81,95.95,95.4,95.65
2015/06/17,95.62,95.74,95,95.68
2015/06/18,95.59,96.25,94.95,95.91
2015/06/19,95.86,95.99,95.08,95.31
2015/06/22,95.34,95.79,95.26,95.32
2015/06/23,95.34,95.89,95.17,95.86
2015/06/24,95.8,96.12,95.4,95.44
2015/06/25,95.41,95.76,95.4,95.64
2015/06/26,95.63,95.66,94.56,94.72
2015/06/29,93.49,94.66,93.22,94.09
2015/06/30,94.11,94.41,93.6,94.34
2015/07/01,94.34,94.94,94.07,94.12
2015/07/02,94.15,94.39,93.54,93.9
2015/07/03,93.9,93.96,92.1,92.25
2015/07/06,91.75,92.36,91.23,91.86
2015/07/07,91.86,91.96,90.44,91.27
2015/07/08,91.17,91.38,89.47,89.66
2015/07/09,89.62,90.96,89.18,90.33
2015/07/10,90.36,91.72,90.32,91.35
2015/07/13,91.35,91.82,90.85,91.37
2015/07/14,91.37,91.95,91.3,91.91
2015/07/15,91.89,92.39,91.11,91.34
2015/07/16,91.36,92.15,91,91.88
2015/07/17,91.91,92.08,91.34,91.56
2015/07/20,91.49,91.75,91,91.61
2015/07/21,91.61,92.21,91.35,91.91
2015/07/22,91.85,91.99,91.2,91.41
2015/07/23,91.49,91.76,91.05,91.09
2015/07/24,91.1,91.17,89.91,90.17
2015/07/27,90.05,90.19,89.55,89.57
2015/07/28,89.56,90.69,89.35,90.61
2015/07/29,90.69,90.76,90.27,90.39
2015/07/30,90.38,90.84,90.28,90.49
2015/07/31,90.5,90.99,89.87,90.49
2015/08/03,90.49,90.69,89.95,90.31
2015/08/04,90.28,91.99,90,91.7
2015/08/05,91.77,91.88,91.25,91.84
2015/08/06,91.81,92.09,91.35,91.61
2015/08/07,91.58,92.15,91.54,92.09
2015/08/10,91.99,92.39,91.75,92.33
2015/08/11,92.3,92.64,90.95,91.36
2015/08/12,91.37,91.69,90.36,91.65
2015/08/13,91.69,92.01,91.15,91.54
2015/08/14,91.56,91.85,91.49,91.74
2015/08/17,91.64,91.81,91.39,91.67
2015/08/18,91.69,91.84,91.07,91.3
2015/08/19,91.27,91.46,90.75,90.96
2015/08/20,91.02,91.28,90.25,90.55
2015/08/21,90.5,90.59,89.35,89.35
2015/08/24,89.13,89.13,82.12,84.67
2015/08/25,84.74,87.09,84.46,84.73
2015/08/26,85.01,85.59,84.15,85.39
2015/08/27,85.39,86.94,85.05,86.7
2015/08/28,86.72,87.29,86.05,86.92
2015/08/31,86.75,86.77,85.77,86.21
2015/09/01,86.23,86.39,83.7,83.74
2015/09/02,83.77,84.74,83.67,84.67
2015/09/03,84.66,85.09,83.85,84.23
2015/09/04,84.19,84.35,82.09,82.27
2015/09/07,82.32,83.02,82.19,82.56
2015/09/08,82.63,84.39,82.49,84.05
2015/09/09,84.08,85.46,84.07,84.56
2015/09/10,84.25,85.85,83.22,85.28
2015/09/11,85.3,85.58,84.76,85.43
2015/09/14,85.4,86.04,84.95,85.78
2015/09/15,85.71,86.29,84.95,85.96
2015/09/16,85.91,86.79,85.67,86.73
2015/09/17,86.72,87.49,85.85,86.07
2015/09/18,86.05,86.81,85.77,86.27
2015/09/21,86.25,86.35,85.7,85.96
2015/09/22,85.9,86.09,84.63,85.14
